Date,Time,Time Zone,Category,Item,Qty,Price Point Name,SKU,Modifiers Applied,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Payment ID,Device Name,Notes,Event Type,Location,Dining Option,Customer ID,Customer Reference ID,Unit,Count,Itemization Type,Fulfillment Note,Token
7/29/2023,10:03:14,Arizona,Beverage,Latte,1,Regular,,"Large, Iced",$5.50 ,$0.00 ,$5.50 ,$0.52 ,RCzsFIJVfGAO3PBT7TWAUCWReMXZY,JwiqKYARKFBfPh6kKTO87qHUnbLZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,PB4ONIUUPH4GJAQW73Q43HL7
7/29/2023,9:15:47,Arizona,Beverage,Latte,1,Regular,,"Large, Iced",$5.50 ,$0.00 ,$5.50 ,$0.52 ,3J3DQ9QJTtW2fG95uhV1PJ14eTSZY,vzKysnkw8LIIavIRnYTyCLlmzZCZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,PB4ONIUUPH4GJAQW73Q43HL7
7/29/2023,9:15:47,Arizona,Coffee & Tea,dirty filthy little chai,3,Regular,,Small,$15.00 ,$0.00 ,$15.00 ,$1.43 ,3J3DQ9QJTtW2fG95uhV1PJ14eTSZY,vzKysnkw8LIIavIRnYTyCLlmzZCZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,3,Physical Item,,DP2V5GQX6QUNBDKRQRRT25RZ
7/29/2023,9:15:47,Arizona,Food,Muffin,1,Regular,,,$4.00 ,$0.00 ,$4.00 ,$0.38 ,3J3DQ9QJTtW2fG95uhV1PJ14eTSZY,vzKysnkw8LIIavIRnYTyCLlmzZCZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,TN37QRRNKEEOQDEQ4TRVZSU3
7/29/2023,9:04:12,Arizona,None,Americano,1,Regular,,"Small, Iced",$5.00 ,$0.00 ,$5.00 ,$0.48 ,lqm2TVHhUTJqKedwRJORe9e0n4fZY,l4byXAWdqvdgHBXDWKsl0UwWpASZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,A4V6RCH54NYT3C8F48AY77Z1WW,,ea,1,Physical Item,,PCITWDQ7OJ2UVHM3FMAGZ2JG
7/29/2023,9:02:54,Arizona,None,Americano,1,Regular,,"Large, Iced",$6.00 ,$0.00 ,$6.00 ,$0.57 ,nT64S0eKWLNQcfNqXh9VZabjZ2cZY,homLbGCrnMIh7wVzarA2Nekb1DSZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,1NV6DNY0Y0A623FE7R5N3Q1MSM,,ea,1,Physical Item,,PCITWDQ7OJ2UVHM3FMAGZ2JG
7/29/2023,9:02:54,Arizona,None,caramel cold brew,1,Regular,,Small,$5.00 ,$0.00 ,$5.00 ,$0.00 ,nT64S0eKWLNQcfNqXh9VZabjZ2cZY,homLbGCrnMIh7wVzarA2Nekb1DSZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,1NV6DNY0Y0A623FE7R5N3Q1MSM,,ea,1,Physical Item,,MI22GVF4CT7MBTYYEIOZOY3Q
7/18/2023,7:13:10,Arizona,None,the chocoholic frapp,1,Regular,,Large,$6.50 ,$0.00 ,$6.50 ,$0.62 ,BE6HeS3oTDkBRyvpvw5g32J3cpPZY,XTiLEpCLysK7tlMtT6pp28svgOYZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,64GALPC4BPHLCVG7BNGL2GDI
7/18/2023,7:06:31,Arizona,Beverage,Cream Frapp,2,Regular,,Large,$12.00 ,$0.00 ,$12.00 ,$1.14 ,3fiBTZhpcocIPyIojkHQXMT5V3DZY,LjJJiavWSSIVmkWuMwDYTXYo1NeZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,2,Physical Item,,KRUUZO3C7GO2IHHNTSZRWQNQ
7/18/2023,7:03:11,Arizona,Beverage,Latte,1,Regular,,"Large, Iced",$5.50 ,$0.00 ,$5.50 ,$0.52 ,3XShmpptan9jvgMDJneGSfaRL3RZY,NMPsDUO4MQOUX8JoWakr4cEHUzEZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,PB4ONIUUPH4GJAQW73Q43HL7
7/18/2023,7:00:13,Arizona,Food,Muffin,1,Regular,,,$4.00 ,$0.00 ,$4.00 ,$0.38 ,ZQ0UcxNSXJAlu8NOQpyPzZmdjmLZY,50S9TPE7LN8O7SpgGel2EnwKSmFZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,TN37QRRNKEEOQDEQ4TRVZSU3
7/18/2023,6:57:13,Arizona,None,Matcha Latte,1,Regular,,"Large, Iced",$6.00 ,$0.00 ,$6.00 ,$0.57 ,H3IkDAgjyl5rpkWV2dPDECs9qrBZY,bpyYxVMnG3HDqugfWEjgU9p0ljTZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,ENPB1BZME31FJ6GJH8CS9CVB3C,,ea,1,Physical Item,,GRUMSY5AQAJREUZQMJ4RXFL2
7/18/2023,6:56:24,Arizona,Beverage,Latte,3,Regular,,"Large, Iced",$16.50 ,$0.00 ,$16.50 ,$1.57 ,RI8Pv1RqKdAtCKCxdO2GYNmD8CYZY,LDXq9NKpxIXjGBIinEOtVUo8FwYZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,3,Physical Item,,PB4ONIUUPH4GJAQW73Q43HL7
7/18/2023,6:55:26,Arizona,None,Matcha Latte,1,Regular,,"Large, Iced",$6.00 ,$0.00 ,$6.00 ,$0.57 ,pyZmVGGXSxuuk6N5COaIbZRgNWYZY,zdYljnjHWJo8SWeVbQRrYhqs2TKZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,GRUMSY5AQAJREUZQMJ4RXFL2
7/18/2023,6:46:04,Arizona,Beverage,Iced Green Tea,1,Regular,,"Small, Hot",$3.00 ,$0.00 ,$3.00 ,$0.28 ,xu73YG993d0Li1vPWbnMflMqUMPZY,DVWwv3UCk7EjyK95MdP67iQvGZKZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,PKYMXW396216FGT1QBB26J3TSR,,ea,1,Physical Item,,EYA7GFCR5BMQR6CKUDIAORYK
7/18/2023,6:33:36,Arizona,None,the chocoholic frapp,2,Regular,,Large,$13.00 ,$0.00 ,$13.00 ,$1.24 ,HzKGfqgeHbUNdAPZZtq1qGyepFWZY,3Lckdi7tUqCRhFV7zoFfV2nUQ0IZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,2,Physical Item,,64GALPC4BPHLCVG7BNGL2GDI
7/18/2023,6:31:21,Arizona,None,the chocoholic frapp,1,Regular,,Large,$6.50 ,$0.00 ,$6.50 ,$0.62 ,fJZLbIEOcz4qeTJouTNGYaX44DMZY,TpirJ2W7IH5yER3YzsKjUfxnqiUZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,64GALPC4BPHLCVG7BNGL2GDI
7/18/2023,6:31:21,Arizona,None,caramel cold brew,1,Regular,,Large,$6.00 ,$0.00 ,$6.00 ,$0.57 ,fJZLbIEOcz4qeTJouTNGYaX44DMZY,TpirJ2W7IH5yER3YzsKjUfxnqiUZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,MI22GVF4CT7MBTYYEIOZOY3Q
7/18/2023,6:27:10,Arizona,Beverage,Coffee Frapp,1,Regular,,Small,$5.50 ,$0.00 ,$5.50 ,$0.52 ,HJjj8PmkugWweuL2uf869B2jcBYZY,LJ26I269l8mTa49ChaXuNsqHxVeZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,Z5JQ6YGC2HHYAW1T03C89AXF3W,,ea,1,Physical Item,,DF4XTOX5LRFIBOLGNCC7SUHB
7/18/2023,6:25:39,Arizona,None,Americano,1,Regular,,"Small, Iced, Almond Milk",$5.50 ,$0.00 ,$5.50 ,$0.52 ,fdxqrsTheOn3X2jkBE7yjbR5nTEZY,bFizKPcOqSQgUBr9kv16fMvsTwaZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,PCITWDQ7OJ2UVHM3FMAGZ2JG
7/18/2023,6:03:25,Arizona,Beverage,Latte,1,Regular,,"Large, Iced, Oat Milk",$6.00 ,$0.00 ,$6.00 ,$0.57 ,JWP2YXU1ddd0eDrqVj9BM7qt3NFZY,L5YnKlG558Oi0LYWH56sW7WhWYSZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,PB4ONIUUPH4GJAQW73Q43HL7
7/18/2023,5:57:07,Arizona,None,Macchiato,1,Regular,,"Large, Iced",$5.50 ,$0.00 ,$5.50 ,$0.52 ,pASdU2yTdiWj0MKyjCGSYrZcOXHZY,BwsiSvQ5CPYswkQEIJPzJMJZ1a9YY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,PPB1S52YBM7MM8WN0DHX6WPYKW,,ea,1,Physical Item,,7JKJHLXFJB5N2EU4RATCSK2A
7/18/2023,5:57:07,Arizona,Beverage,Tsukuyomi,1,Regular,,Large,$5.50 ,$0.00 ,$5.50 ,$0.52 ,pASdU2yTdiWj0MKyjCGSYrZcOXHZY,BwsiSvQ5CPYswkQEIJPzJMJZ1a9YY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,PPB1S52YBM7MM8WN0DHX6WPYKW,,ea,1,Physical Item,,TKOYBHDIYZLKXRLCWO2DYQ55
7/18/2023,5:43:24,Arizona,Beverage,Coffee Frapp,1,Regular,,Large,$6.50 ,$0.00 ,$6.50 ,$0.62 ,flZ68vstkuu1RDvHqmsworPPyL9YY,BqhITntyEU8naYb8q6rxSElV4cOZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,WVZQXF0B1E7CBV90J8AZAXRDFR,,ea,1,Physical Item,,DF4XTOX5LRFIBOLGNCC7SUHB
7/18/2023,5:39:58,Arizona,None,Cappuccino,1,Regular,,"Small, Hot",$4.00 ,$0.00 ,$4.00 ,$0.38 ,HPsQzcKkNxim7iCy8aoshsAET3NZY,L98a3TI8KQvHK0dNxm2eGuWFoaVZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,FAX28W6BA672G3QBMQVR6VSMPC,,ea,1,Physical Item,,LWAU6YBCKEUUP3PYFUFUN4I3
7/18/2023,5:39:58,Arizona,Beverage,Coffee Frapp,1,Regular,,Small,$5.50 ,$0.00 ,$5.50 ,$0.52 ,HPsQzcKkNxim7iCy8aoshsAET3NZY,L98a3TI8KQvHK0dNxm2eGuWFoaVZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,FAX28W6BA672G3QBMQVR6VSMPC,,ea,1,Physical Item,,DF4XTOX5LRFIBOLGNCC7SUHB
7/18/2023,5:37:09,Arizona,None,pink elixir,1,Regular,,Large,$5.00 ,$0.00 ,$5.00 ,$0.47 ,nNpJMHUHcEjMkkXpggSU7p7VA3DZY,Bqj9v2W16NBSCslVp3vd6Gvc9n7YY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,MFZEA810G0TJXNE8TA9QZBBTC8,,ea,1,Physical Item,,LSGRIIFUTAUKRO3DHGTF7OQQ
7/18/2023,5:37:09,Arizona,None,iced green tea peach lemonade,1,Regular,,Small,$4.50 ,$0.00 ,$4.50 ,$0.43 ,nNpJMHUHcEjMkkXpggSU7p7VA3DZY,Bqj9v2W16NBSCslVp3vd6Gvc9n7YY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,MFZEA810G0TJXNE8TA9QZBBTC8,,ea,1,Physical Item,,FDCIVFQP5RQIHINBBRFI5FO5
7/18/2023,5:33:39,Arizona,Beverage,Cream Frapp,2,Regular,,Small,$10.00 ,$0.00 ,$10.00 ,$0.95 ,NKq17f3c5yPzfA1xeyKMXkYS9YNZY,1kjBnDwrGmCi6w6M0XujFrV5H2GZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,2,Physical Item,,KRUUZO3C7GO2IHHNTSZRWQNQ
7/18/2023,5:29:33,Arizona,Coffee & Tea,dirty filthy little chai,1,Regular,,Small,$5.00 ,$0.00 ,$5.00 ,$0.48 ,BEoS6paExuOwIc7W1faXKXjxicZZY,DrtIsRq2GmhYzua4CKn9znzo0cUZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,PS8YYRY07BV2JGTPJBKCNCG7AC,,ea,1,Physical Item,,DP2V5GQX6QUNBDKRQRRT25RZ
7/17/2023,23:56:59,Arizona,None,Macchiato,1,Regular,,"Large, Iced",$5.50 ,$0.00 ,$5.50 ,$0.52 ,RcKPMSQyoqd6BxWzo3fj0sgcQi6YY,XBVx4BwhkM3A8UWrKTvGq0eR9jWZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,BXH5P1TCRK0D58NYAG5KSTN9ZG,,ea,1,Physical Item,,7JKJHLXFJB5N2EU4RATCSK2A
7/17/2023,23:56:59,Arizona,Beverage,Tsukuyomi,1,Regular,,Large,$5.50 ,$0.00 ,$5.50 ,$0.52 ,RcKPMSQyoqd6BxWzo3fj0sgcQi6YY,XBVx4BwhkM3A8UWrKTvGq0eR9jWZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,BXH5P1TCRK0D58NYAG5KSTN9ZG,,ea,1,Physical Item,,TKOYBHDIYZLKXRLCWO2DYQ55
7/17/2023,23:46:47,Arizona,None,the chocoholic frapp,1,Regular,,Large,$6.50 ,$0.00 ,$6.50 ,$0.62 ,TtifkgJ4H72EG19a75vxw2ZfL05YY,7pIjz935rnOUSyv9W5WdHni3tAQZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,V5SHT3F7X7HHS0X0598GHGADR4,,ea,1,Physical Item,,64GALPC4BPHLCVG7BNGL2GDI
7/17/2023,23:46:47,Arizona,Food,Muffin,1,Regular,,,$4.00 ,$0.00 ,$4.00 ,$0.38 ,TtifkgJ4H72EG19a75vxw2ZfL05YY,7pIjz935rnOUSyv9W5WdHni3tAQZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,V5SHT3F7X7HHS0X0598GHGADR4,,ea,1,Physical Item,,TN37QRRNKEEOQDEQ4TRVZSU3
7/17/2023,23:44:36,Arizona,Food,Muffin,1,Regular,,,$4.00 ,$0.00 ,$4.00 ,$0.38 ,ZgwQHqNl9bw1q3eF9H6sojBNxwdZY,rLFzRvmMq5Qnb3ixQ98CdzC2oCPZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,TN37QRRNKEEOQDEQ4TRVZSU3
7/17/2023,23:44:36,Arizona,Beverage,Latte,1,Regular,,"Large, Hot",$5.00 ,$0.00 ,$5.00 ,$0.48 ,ZgwQHqNl9bw1q3eF9H6sojBNxwdZY,rLFzRvmMq5Qnb3ixQ98CdzC2oCPZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,PB4ONIUUPH4GJAQW73Q43HL7
7/17/2023,23:40:43,Arizona,None,the chocoholic frapp,1,Regular,,Large,$6.50 ,$0.00 ,$6.50 ,$0.62 ,B6VvMnl6wvSmw6jljCKTgNC6p5DZY,tCeuFOz6IrRtzHYv84P6lCOSHR8YY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,KFSRV732ME56ZYZTXYP6VWXG5W,,ea,1,Physical Item,,64GALPC4BPHLCVG7BNGL2GDI
7/17/2023,23:39:23,Arizona,Beverage,Mad Muscle Iced Latte,1,Regular,,,$7.00 ,$0.00 ,$7.00 ,$0.66 ,dw9npulLFh3cwwpVOFNEqGPELCDZY,FSGjO8pcCnSOQXy4C2rS8jB2HIUZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,WZCHR09KZGJGHDMP7M5BS27RC0,,ea,1,Physical Item,,NWTHWPN4SDIJMGURR7QNVYXA
7/17/2023,23:35:55,Arizona,Beverage,Mad Muscle Iced Latte,1,Regular,,,$7.00 ,$0.00 ,$7.00 ,$0.66 ,Lp6hDMuSZxSHrpZY1leCWikOggeZY,rdGzbZxzCMis6XG77sWANli9JGaZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,7F6TFGK31408Z75GRTSBFZJ0HC,,ea,1,Physical Item,,NWTHWPN4SDIJMGURR7QNVYXA
7/17/2023,23:35:21,Arizona,None,iced green tea peach lemonade,1,Regular,,Large,$5.50 ,$0.00 ,$5.50 ,$0.52 ,Tl6XbvEWbhAKK8p9lnWM0yMslvCZY,5CJH4TjlEAdcj05LIkTrG5P9IXJZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,75104YFS3CJA8MT57KGH5204SG,,ea,1,Physical Item,,FDCIVFQP5RQIHINBBRFI5FO5
7/17/2023,23:32:47,Arizona,None,caramel cold brew,2,Regular,,Small,$10.00 ,$0.00 ,$10.00 ,$0.95 ,J2nM7a56hzL8HZ4tbHOXfMmF2j6YY,tyyMDDwNo6NpYGy4dPg02hFnzYNZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,2,Physical Item,,MI22GVF4CT7MBTYYEIOZOY3Q
7/17/2023,23:30:42,Arizona,Coffee & Tea,dirty filthy little chai,1,Regular,,"Small, Oat Milk",$5.50 ,$0.00 ,$5.50 ,$0.52 ,XN7oQny32A5kHpgLZt5bz5Ky3EDZY,3v2MfClk92Tt54JwgNVyJ1xQvr8YY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,DP2V5GQX6QUNBDKRQRRT25RZ
7/17/2023,23:30:42,Arizona,Beverage,Latte,1,Regular,,"Large, Iced, Mocha",$5.50 ,$0.00 ,$5.50 ,$0.52 ,XN7oQny32A5kHpgLZt5bz5Ky3EDZY,3v2MfClk92Tt54JwgNVyJ1xQvr8YY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,PB4ONIUUPH4GJAQW73Q43HL7
7/17/2023,23:28:23,Arizona,Beverage,Latte,1,Regular,,"Large, Iced",$5.50 ,$0.00 ,$5.50 ,$0.52 ,v3AFVBoTxS19NBpN96lcD64p5aAZY,J4uott7awVuf5voBriUL670DhiDZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,PB4ONIUUPH4GJAQW73Q43HL7
7/13/2023,7:00:32,Arizona,Beverage,Latte,1,Regular,,"Large, Hot, Add Shot",$5.50 ,$0.00 ,$5.50 ,$0.52 ,JsWuTqeEsedSKmLcmTuVIS4rn8SZY,5gqGtAV5wc7qZP13R7TQ6RIncY7YY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,PB4ONIUUPH4GJAQW73Q43HL7
7/13/2023,6:58:33,Arizona,Beverage,Coffee Frapp,1,Regular,,"Large, Mocha",$6.50 ,$0.00 ,$6.50 ,$0.62 ,HhFuKE3L3eN0vUb3fc2WLmQ6KUWZY,DNms03rdxfab3T0bnuwaDsfIO1MZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,DF4XTOX5LRFIBOLGNCC7SUHB
7/13/2023,6:58:33,Arizona,Food,Muffin,1,Regular,,,$4.00 ,$0.00 ,$4.00 ,$0.38 ,HhFuKE3L3eN0vUb3fc2WLmQ6KUWZY,DNms03rdxfab3T0bnuwaDsfIO1MZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,TN37QRRNKEEOQDEQ4TRVZSU3
7/13/2023,6:55:59,Arizona,Beverage,Latte,1,Regular,,"Large, Hot",$5.00 ,$0.00 ,$5.00 ,$0.48 ,31Zdm5dYO6PXkqUorsCFvoUWqRFZY,DnXoJ3LiLekQsPYG57FZX4fHHLAZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,BDPRQ0B197Q45GKS546Q2AP5ER,,ea,1,Physical Item,,PB4ONIUUPH4GJAQW73Q43HL7
7/13/2023,6:52:13,Arizona,Beverage,Tsukuyomi,1,Regular,,Large,$5.50 ,$0.00 ,$5.50 ,$0.52 ,tcZGmSZrQdJMZFqsm6IP25jYImVZY,7f1OqCsZIZrGprGtkoY0Sl7kKGTZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,TKOYBHDIYZLKXRLCWO2DYQ55
7/13/2023,6:52:13,Arizona,None,Americano,1,Regular,,"Large, Iced",$6.00 ,$0.00 ,$6.00 ,$0.57 ,tcZGmSZrQdJMZFqsm6IP25jYImVZY,7f1OqCsZIZrGprGtkoY0Sl7kKGTZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,PCITWDQ7OJ2UVHM3FMAGZ2JG
7/13/2023,6:48:13,Arizona,Beverage,Coffee Frapp,1,Regular,,"Small, Almond Milk, Caramel",$6.00 ,$0.00 ,$6.00 ,$0.57 ,nXwcB7XAT4PvherEMDn558N9EJOZY,7PZWPCzUCTpVKqgnSCYvLh184sbZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,DF4XTOX5LRFIBOLGNCC7SUHB
7/13/2023,6:48:13,Arizona,None,caramel cold brew,1,Regular,,Large,$6.00 ,$0.00 ,$6.00 ,$0.57 ,nXwcB7XAT4PvherEMDn558N9EJOZY,7PZWPCzUCTpVKqgnSCYvLh184sbZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,MI22GVF4CT7MBTYYEIOZOY3Q
7/13/2023,6:43:24,Arizona,Beverage,Mad Muscle Iced Latte,2,Regular,,,$14.00 ,$0.00 ,$14.00 ,$1.33 ,BOHVJ9bJPT09na054iweBP53OvLZY,tojdMQXaFrpcdxgg2Aw6STXD6RdZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,2,Physical Item,,NWTHWPN4SDIJMGURR7QNVYXA
7/13/2023,6:40:30,Arizona,Beverage,Mad Muscle Iced Latte,1,Regular,,,$7.00 ,$0.00 ,$7.00 ,$0.66 ,vJTSdpn1OyH4N5ig5Nx4lTj7k9EZY,dcv2B2zu44aKmUzPBupb6YzXQu8YY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,PKYMXW396216FGT1QBB26J3TSR,,ea,1,Physical Item,,NWTHWPN4SDIJMGURR7QNVYXA
7/13/2023,6:38:39,Arizona,Beverage,Latte,1,Regular,,"Small, Iced",$4.50 ,$0.00 ,$4.50 ,$0.43 ,BCFPDoXswq7YoPysYgmx3CSNfyWZY,5G1EOu8LMvFIvyg8cK1ogCSGEtWZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,PB4ONIUUPH4GJAQW73Q43HL7
7/13/2023,6:37:12,Arizona,None,Sugar We're Going Down,1,Regular,,Large,$6.00 ,$0.00 ,$6.00 ,$0.57 ,jtG1hivoL6B6ZzSeuGW6Nda8ikSZY,rjpPdde7PUit8rkMYXv0voNMxmWZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,QPT48H33CPFJRCSZ4FKHJQ0ZN0,,ea,1,Physical Item,,TGSLYMDRICB2I3BTIELBL6ID
7/13/2023,6:33:21,Arizona,None,the chocoholic frapp,1,Regular,,Large,$6.50 ,$0.00 ,$6.50 ,$0.62 ,bhwA7SFVG2s7h0XpjyR730rtREWZY,RAa5pwXcQm2YlCfLH1U3LulLgkdZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,64GALPC4BPHLCVG7BNGL2GDI
7/13/2023,6:33:21,Arizona,None,ice wizard,1,Regular,,Small,$4.00 ,$0.00 ,$4.00 ,$0.38 ,bhwA7SFVG2s7h0XpjyR730rtREWZY,RAa5pwXcQm2YlCfLH1U3LulLgkdZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,C4F5P7EH7T3ZOZMHLJSWKKQW
7/13/2023,6:31:34,Arizona,None,Matcha Monk,1,Regular,,,$5.50 ,$0.00 ,$5.50 ,$0.52 ,xw8DYVgTChWw8R7cDK9E2pQ25HUZY,VsNkncPdpZPc4gbpV2BOmTdBM7WZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,5NERAKENE0PM6RSTGB3FTXFTB0,,ea,1,Physical Item,,CWT4TOXSPOTORMC2XRE54AXR
7/13/2023,6:25:36,Arizona,Food,Muffin,1,Regular,,,$4.00 ,$0.00 ,$4.00 ,$0.38 ,1wR8JEb64otPyVhu5XCvQKrkmUNZY,9ED2TuQ2hye8LkZzBvN5mBunoYGZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,EQD9RV15QY441P7Q5H9NVBTQCR,,ea,1,Physical Item,,TN37QRRNKEEOQDEQ4TRVZSU3
7/13/2023,6:21:34,Arizona,Beverage,Latte,1,Regular,,"Small, Iced, Oat Milk, Hazelnut",$5.00 ,$0.00 ,$5.00 ,$0.48 ,rrTJLCWxvsNRZpGkYlhACOj12LVZY,58q3tKjQnJ24rvl49IwnD5iYD46YY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,PB4ONIUUPH4GJAQW73Q43HL7
7/13/2023,6:14:45,Arizona,None,Macchiato,1,Regular,,"Large, Hot, Caramel",$5.00 ,$0.00 ,$5.00 ,$0.48 ,lcR9SLWBXIwKlVn93rYKFPDADE8YY,XnKC0bM1Qpk8VrmepZUUbZU0jUcZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,7JKJHLXFJB5N2EU4RATCSK2A
7/13/2023,6:14:45,Arizona,Beverage,Latte,1,Regular,,"Large, Iced, Vanilla, Caramel",$5.50 ,$0.00 ,$5.50 ,$0.52 ,lcR9SLWBXIwKlVn93rYKFPDADE8YY,XnKC0bM1Qpk8VrmepZUUbZU0jUcZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,PB4ONIUUPH4GJAQW73Q43HL7
7/13/2023,6:00:52,Arizona,None,the chocoholic frapp,1,Regular,,Large,$6.50 ,$0.00 ,$6.50 ,$0.62 ,JcsLQD5cmkpdm6lqvVZE0zmSggMZY,jfZzr7FQHJFWAwoypYQM72EMtJfZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,64GALPC4BPHLCVG7BNGL2GDI
7/13/2023,5:59:27,Arizona,None,Matcha Monk,1,Regular,,,$5.50 ,$0.00 ,$5.50 ,$0.00 ,PTSJW4SZ5NpgE9peSz5z2KCLelQZY,PB5u2n3gLILvM202aFRONHigMIQZY,Goth Girl iPad,,Payment,"A Lovely Mess Company, LLC",For Here,,,ea,1,Physical Item,,CWT4TOXSPOTORMC2XRE54AXR
